country,iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,vaccines,source_name,source_website,Covaxin,EpiVacCorona,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinopharm/Beijing,Sinopharm/Wuhan,Sinovac,Sputnik V,vaccine_ratio
Israel,ISR,2021-02-02,4917834,1913894,134242,49178.34,19138.94,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.5681721580468452
Israel,ISR,2021-02-03,5039076,1965006,121242,50390.76,19650.06,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.582179611081233
Israel,ISR,2021-02-04,5148982,2022801,109906,51489.82,20228.01,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.5948773819295976
Israel,ISR,2021-02-05,5253366,2051413,104384,52533.66,20514.13,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6069371795042132
Israel,ISR,2021-02-06,5353001,2073520,99635,53530.01,20735.2,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6184483108207638
Israel,ISR,2021-02-07,5451197,2141677,98196,54511.97,21416.77,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6297931901378713
Israel,ISR,2021-02-08,5550269,2206479,99072,55502.69,22064.79,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6412392763705537
Israel,ISR,2021-02-09,5653974,2273347,103705,56539.74,22733.47,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6532206270322979
Israel,ISR,2021-02-10,5762081,2345107,108107,57620.81,23451.07,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6657105539981064
Israel,ISR,2021-02-11,5873306,2416427,111225,58733.06,24164.27,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6785607128848765
Israel,ISR,2021-02-12,5986506,2453776,113200,59865.06,24537.76,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.6916390494637247
Israel,ISR,2021-02-13,6101709,2484064,115203,61017.09,24840.64,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.7049487986588928
Israel,ISR,2021-02-14,6219881,2552779,118172,62198.81,25527.79,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.7186015653567341
Israel,ISR,2021-02-15,6342755,2628085,122874,63427.55,26280.85,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.732797568261234
Israel,ISR,2021-02-16,6469612,2705927,126857,64696.12,27059.27,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.7474537391391751
Israel,ISR,2021-02-17,6595714,2781054,126102,65957.14,27810.54,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.7620226825955877
Israel,ISR,2021-02-18,6721247,2860262,125533,67212.47,28602.62,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.77652588777008
Israel,ISR,2021-02-19,6846945,2898165,125698,68469.45,28981.65,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.7910481558909992
Israel,ISR,2021-02-20,6972980,2926672,126035,69729.8,29266.72,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8056093586358325
Israel,ISR,2021-02-21,7101030,3004833,128050,71010.3,30048.33,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8204033603930895
Israel,ISR,2021-02-22,7230243,3084772,129213,72302.43,30847.72,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8353317270394031
Israel,ISR,2021-02-23,7357430,3154622,127187,73574.3,31546.22,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8500260238101978
Israel,ISR,2021-02-24,7482695,3217165,125265,74826.95,32171.65,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8644982661383728
Israel,ISR,2021-02-25,7603294,3281315,120599,76032.94,32813.15,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8784314314482005
Israel,ISR,2021-02-26,7720702,3311868,117408,77207.02,33118.68,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.8919959309274355
Israel,ISR,2021-02-27,7834744,3331443,114042,78347.44,33314.43,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.9051715462995644
Israel,ISR,2021-02-28,7938718,3381293,103974,79387.18,33812.93,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.9171839753406347
Israel,ISR,2021-03-01,8033702,3439919,94984,80337.02,34399.19,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,Moderna,,Pfizer/BioNTech,,,,,0.9281577626339678
Turkey,TUR,2021-01-14,279452,0,279452,2794.52,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.0033134348047743995
Turkey,TUR,2021-01-15,587778,0,308326,5877.78,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.006969225780029082
Turkey,TUR,2021-01-16,813412,0,225634,8134.12,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.009644545866270966
Turkey,TUR,2021-01-17,990025,0,176613,9900.25,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.011738628789905869
Turkey,TUR,2021-01-18,1156507,0,166482,11565.07,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.013712589445648005
Turkey,TUR,2021-01-19,1314946,0,158439,13149.46,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.015591185043581287
Turkey,TUR,2021-01-20,1465302,0,150356,14653.02,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.017373941307650465
Turkey,TUR,2021-01-21,1585417,0,120115,15854.17,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.01879813301705128
Turkey,TUR,2021-01-22,1669068,0,83651,16690.68,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.019789974674488633
Turkey,TUR,2021-01-23,1747637,0,78569,17476.37,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.020721559559106813
Turkey,TUR,2021-01-24,1824523,0,76886,18245.23,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.021633189278700463
Turkey,TUR,2021-01-25,1891715,0,67192,18917.15,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.022429878196304924
Turkey,TUR,2021-01-26,1957378,0,65663,19573.78,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.023208437911697553
Turkey,TUR,2021-01-27,2024533,0,67155,20245.33,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.02400468812395091
Turkey,TUR,2021-01-28,2107007,0,82474,21070.07,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.02498257420846261
Turkey,TUR,2021-01-29,2210741,0,103734,22107.41,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.026212538016338265
Turkey,TUR,2021-01-30,2315595,0,104854,23155.95,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.027455781553760845
Turkey,TUR,2021-01-31,2421536,0,105941,24215.36,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.02871191354298477
Turkey,TUR,2021-02-01,2540614,0,119078,25406.14,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.0301238096456533
Turkey,TUR,2021-02-02,2657608,0,116994,26576.08,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.03151099596584345
Turkey,TUR,2021-02-03,2774851,0,117243,27748.51,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.032901134654477505
Turkey,TUR,2021-02-04,2889598,0,114747,28895.98,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.03426167851726413
Turkey,TUR,2021-02-05,2979805,0,90207,29798.05,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.03533125402015652
Turkey,TUR,2021-02-06,3071356,0,91551,30713.56,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.036416765198505216
Turkey,TUR,2021-02-07,3160536,0,89180,31605.36,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.03747416366367914
Turkey,TUR,2021-02-08,3235951,0,75415,32359.51,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.038368351881341065
Turkey,TUR,2021-02-09,3307876,0,71925,33078.76,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.03922115951318266
Turkey,TUR,2021-02-10,3372424,0,64548,33724.24,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.039986498783535274
Turkey,TUR,2021-02-11,3421755,0,49331,34217.55,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.04057141158557042
Turkey,TUR,2021-02-12,3542405,336532,120650,35424.05,3365.32,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.04200194673721017
Turkey,TUR,2021-02-13,3700716,456891,158311,37007.16,4568.91,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.04387902465176666
Turkey,TUR,2021-02-14,3874231,488937,173515,38742.31,4889.37,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.04593637489492266
Turkey,TUR,2021-02-15,4091063,573879,216832,40910.63,5738.79,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.048507330535207366
Turkey,TUR,2021-02-16,4362217,646162,271154,43622.17,6461.62,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.05172237677232071
Turkey,TUR,2021-02-17,4709144,746170,346927,47091.44,7461.7,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.055835855997790444
Turkey,TUR,2021-02-18,5144740,867116,435596,51447.4,8671.16,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.06100067481182831
Turkey,TUR,2021-02-19,5567218,976716,422478,55672.18,9767.16,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.0660099547935478
Turkey,TUR,2021-02-20,5970591,1030416,403373,59705.91,10304.16,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.07079270867437981
Turkey,TUR,2021-02-21,6362981,1053837,392390,63629.81,10538.37,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.07544523820734228
Turkey,TUR,2021-02-22,6742306,1098831,379325,67423.06,10988.31,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.07994285732375958
Turkey,TUR,2021-02-23,7122122,1182976,379816,71221.22,11829.76,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.08444629817875504
Turkey,TUR,2021-02-24,7464421,1267285,342299,74644.21,12672.85,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.08850490366463266
Turkey,TUR,2021-02-25,7762197,1397487,297776,77621.97,13974.87,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.09203560433031586
Turkey,TUR,2021-02-26,8038926,1553658,276729,80389.26,15536.58,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.0953167527926293
Turkey,TUR,2021-02-27,8321964,1660133,283038,83219.64,16601.33,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.09867270644575662
Turkey,TUR,2021-02-28,8604256,1677952,282292,86042.56,16779.52,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.10201981485045358
Turkey,TUR,2021-03-01,8881030,1799160,276774,88810.3,17991.6,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,,,,,,,,,Sinovac,,0.10530149687332918
India,IND,2021-01-16,191181,0,191181,1911.81,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0001385365163169391
India,IND,2021-01-17,303331,0,112150,3033.31,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0002198043740274057
India,IND,2021-01-18,454681,0,151350,4546.81,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.00032947793857915895
India,IND,2021-01-19,623390,0,168709,6233.9,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.00045173044866810333
India,IND,2021-01-20,784687,0,161297,7846.87,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.000568611961330833
India,IND,2021-01-21,958609,0,173922,9586.09,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0006946419956484414
India,IND,2021-01-22,1157265,0,198656,11572.65,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0008385951614204472
India,IND,2021-01-23,1355982,0,198717,13559.82,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0009825925299505479
India,IND,2021-01-24,1554725,0,198743,15547.25,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0011266087390004924
India,IND,2021-01-25,1778976,0,224251,17789.76,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.001289108947287874
India,IND,2021-01-26,1972497,0,193521,19724.97,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.001429341110390747
India,IND,2021-01-27,2193853,0,221356,21938.53,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0015897434992570693
India,IND,2021-01-28,2463070,0,269217,24630.7,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0017848276619787697
India,IND,2021-01-29,2764418,0,301348,27644.18,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.002003195084050403
India,IND,2021-01-30,3073294,0,308876,30732.94,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0022270175612521697
India,IND,2021-01-31,3379485,0,306191,33794.85,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0024488943924623834
India,IND,2021-02-01,3654677,0,275192,36546.77,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.002648308251571244
India,IND,2021-02-02,3956025,0,301348,39560.25,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0028666756736428775
India,IND,2021-02-03,4255107,0,299082,42551.07,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.003083401071946594
India,IND,2021-02-04,4545306,0,290199,45453.06,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0032936895341821684
India,IND,2021-02-05,4819138,0,273832,48191.38,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0034921178891761276
India,IND,2021-02-06,5109279,0,290141,51092.79,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0037023643225597433
India,IND,2021-02-07,5402639,0,293360,54026.39,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.003914943357227086
India,IND,2021-02-08,5732475,0,329836,57324.75,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.004153954191964397
India,IND,2021-02-09,6085710,0,353235,60857.1,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0044099207699256696
India,IND,2021-02-10,6452505,0,366795,64525.05,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.004675713403620815
India,IND,2021-02-11,6816157,0,363652,68161.57,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.004939228508321008
India,IND,2021-02-12,7180557,0,364400,71805.57,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.005203285640284397
India,IND,2021-02-13,7505862,7668,325305,75058.62,76.68,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.005439013152121252
India,IND,2021-02-14,7859041,0,353179,78590.41,0.0,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.005694939150501323
India,IND,2021-02-15,8181579,98118,322538,81815.79,981.18,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.00592866159624558
India,IND,2021-02-16,8502405,216339,320826,85024.05,2163.39,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.006161143466221667
India,IND,2021-02-17,8812354,342116,309949,88123.54,3421.16,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.006385743477184676
India,IND,2021-02-18,9146856,464932,334502,91468.56,4649.32,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.006628135460598554
India,IND,2021-02-19,9501470,756942,354614,95014.7,7569.42,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.006885101310746922
India,IND,2021-02-20,9899451,873940,397981,98994.51,8739.4,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.00717349242335922
India,IND,2021-02-21,10299531,960642,400080,102995.31,9606.42,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0074634045456312085
India,IND,2021-02-22,10714863,1115542,415332,107148.63,11155.42,"Covaxin, Oxford/AstraZeneca",Ministry of Health,https://www.mohfw.gov.in/pdf/CumulativeCovidVaccinationCoverageReportDay43ason28thFebat7am.pdf,Covaxin,,,,Oxford/AstraZeneca,,,,,,0.0077643688066976685
