date,country,confirmed,deaths,recovered,active
2020-10-23,France,1084659,34536.0,113636.0,936487.0
2020-10-24,France,1084659,34536.0,113636.0,936487.0
2020-10-25,France,1130143,34673.0,114534.0,980936.0
2020-10-26,France,1209651,35052.0,115964.0,1058490.0
2020-10-27,France,1244242,35582.0,117400.0,1089971.0
2020-10-28,France,1280215,35823.0,119413.0,1124979.0
2020-10-29,France,1327852,36058.0,120723.0,1171071.0
2020-10-30,France,1377347,36605.0,122224.0,1218495.0
2020-10-31,France,1412709,36826.0,123095.0,1252788.0
2020-11-01,France,1458999,37057.0,123664.0,1298278.0
2020-11-02,France,1460745,37485.0,123664.0,1299237.0
2020-11-03,France,1461391,37492.0,123664.0,1296627.0
2020-11-04,France,1591152,38728.0,126195.0,1425555.0
2020-11-05,France,1648989,39088.0,129759.0,1480142.0
2020-11-06,France,1709716,39916.0,131810.0,1537990.0
2020-11-07,France,1709773,40220.0,133419.0,1536077.0
2020-11-08,France,1835187,40490.0,134095.0,1660602.0
2020-11-09,France,1856292,41049.0,135216.0,1679763.0
2020-11-10,France,1857309,41062.0,135216.0,1677400.0
2020-11-11,France,1914918,42599.0,139177.0,1733142.0
2020-11-12,France,1915282,42599.0,139212.0,1733151.0
2020-11-13,France,1915677,42600.0,139760.0,1733371.0
2020-11-14,France,1915713,42600.0,139760.0,1733371.0
2020-11-15,France,1915713,42601.0,139760.0,1733371.0
2020-11-16,France,2041293,45122.0,146396.0,1849775.0
2020-11-17,France,2087183,46346.0,148669.0,1892041.0
2020-11-18,France,2115717,46772.0,150966.0,1917979.0
2020-11-19,France,2137096,47201.0,153145.0,1936750.0
2020-11-20,France,2160343,48341.0,155829.0,1956703.0
2020-11-21,France,2178023,48593.0,156755.0,1972675.0
2020-11-22,France,2191180,48807.0,157259.0,1985114.0
2020-11-23,France,2195940,49312.0,158170.0,1988458.0
2020-11-24,France,2206126,50324.0,160257.0,1994750.0
2020-11-25,France,2221874,50700.0,162130.0,2009044.0
2020-11-26,France,2235537,51041.0,163814.0,2020682.0
2020-11-27,France,2248209,51999.0,165493.0,2030717.0
2020-11-28,France,2260789,52212.0,166715.0,2041862.0
2020-11-29,France,2270573,52410.0,167005.0,2051158.0
2020-11-30,France,2275016,52819.0,167913.0,2054170.0
2020-12-01,France,2275429,52821.0,167915.0,2054354.0
2020-12-02,France,2297393,53906.0,171197.0,2072290.0
2020-12-03,France,2310271,54231.0,172574.0,2083466.0
2020-12-04,France,2321703,54859.0,173986.0,2092858.0
2020-12-05,France,2334626,55073.0,174992.0,2104561.0
2020-12-06,France,2345648,55247.0,175220.0,2115181.0
2020-12-07,France,2349059,55613.0,175919.0,2117527.0
2020-12-08,France,2363196,56453.0,177558.0,2129087.0
2020-12-09,France,2377913,56752.0,178937.0,2142083.0
2020-12-10,France,2391643,57044.0,180348.0,2154251.0
2020-12-11,France,2405210,57671.0,181581.0,2165880.0
2020-12-12,France,2405255,57671.0,181581.0,2165880.0
2020-12-13,France,2430612,58015.0,182685.0,2189912.0
2020-12-14,France,2435751,58391.0,183340.0,2192073.0
2020-12-15,France,2447406,59182.0,184780.0,2203444.0
2020-12-16,France,2465126,59472.0,186004.0,2219650.0
2020-12-17,France,2483524,59733.0,187199.0,2236592.0
2020-12-18,France,2499529,60345.0,188488.0,2250559.0
2020-12-19,France,2516957,60534.0,189403.0,2267020.0
2020-12-20,France,2529756,60665.0,189638.0,2279453.0
2020-12-21,France,2535716,61019.0,190296.0,2284401.0
2020-12-22,France,2547577,61821.0,191892.0,2293864.0
2020-12-23,France,2562615,62098.0,193192.0,2307325.0
2020-12-24,France,2584333,62389.0,194559.0,2327385.0
2020-12-25,France,2604595,62548.0,195365.0,2346682.0
2020-12-26,France,2607688,62694.0,195638.0,2349356.0
2020-12-27,France,2616510,62867.0,195861.0,2357782.0
2020-12-28,France,2619616,63235.0,196642.0,2359739.0
2020-12-29,France,2631110,64204.0,197726.0,2369180.0
2020-12-30,France,2657624,64508.0,198966.0,2394150.0
2020-12-31,France,2677666,64759.0,200142.0,2412765.0
2020-01-28,Germany,4,0.0,0.0,0.0
2020-01-29,Germany,4,0.0,0.0,0.0
2020-01-30,Germany,4,0.0,0.0,0.0
2020-01-31,Germany,5,0.0,0.0,0.0
2020-02-01,Germany,8,0.0,0.0,8.0
2020-02-02,Germany,10,0.0,0.0,10.0
2020-02-03,Germany,48,0.0,0.0,48.0
2020-02-07,Germany,26,0.0,0.0,26.0
2020-02-09,Germany,28,0.0,0.0,28.0
2020-02-11,Germany,32,0.0,0.0,32.0
2020-02-13,Germany,80,0.0,5.0,75.0
2020-02-18,Germany,48,0.0,36.0,12.0
2020-02-21,Germany,64,0.0,56.0,8.0
2020-02-25,Germany,17,0.0,14.0,3.0
2020-02-26,Germany,27,0.0,15.0,12.0
2020-02-27,Germany,46,0.0,16.0,30.0
2020-02-28,Germany,48,0.0,16.0,32.0
2020-02-29,Germany,79,0.0,16.0,63.0
2020-03-01,Germany,130,0.0,16.0,114.0
2020-03-02,Germany,159,0.0,16.0,143.0
2020-03-03,Germany,196,0.0,16.0,180.0
2020-03-04,Germany,262,0.0,16.0,246.0
2020-03-05,Germany,482,0.0,16.0,466.0
2020-03-06,Germany,670,0.0,17.0,653.0
2020-03-07,Germany,799,0.0,18.0,781.0
2020-03-08,Germany,1040,0.0,18.0,1022.0
2020-03-09,Germany,1176,2.0,18.0,1156.0
2020-03-10,Germany,1457,2.0,18.0,1437.0
2020-03-11,Germany,5583,10.0,71.0,5502.0
2020-03-12,Germany,2078,3.0,25.0,2050.0
2020-03-14,Germany,4585,9.0,46.0,4530.0
2020-03-15,Germany,5795,11.0,46.0,5738.0
2020-03-16,Germany,7272,17.0,67.0,7188.0
2020-03-17,Germany,9257,24.0,67.0,9166.0
2020-03-18,Germany,12327,28.0,105.0,12194.0
2020-03-19,Germany,15320,44.0,113.0,15163.0
2020-03-20,Germany,19848,67.0,180.0,19601.0
2020-03-21,Germany,22213,84.0,233.0,21896.0
2020-03-22,Germany,24873,94.0,266.0,24513.0
2020-03-23,Germany,29056,123.0,453.0,28480.0
2020-03-24,Germany,32986,157.0,3243.0,29586.0
2020-03-25,Germany,37323,206.0,3547.0,33570.0
2020-03-26,Germany,43938,267.0,5673.0,37998.0
2020-03-27,Germany,50871,342.0,6658.0,43871.0
2020-03-28,Germany,57695,433.0,8481.0,48781.0
2020-03-29,Germany,62095,533.0,9211.0,52351.0
2020-03-30,Germany,66885,645.0,13500.0,52740.0
2020-03-31,Germany,71808,775.0,16100.0,54933.0
2020-04-01,Germany,77872,920.0,18700.0,58252.0
2020-04-02,Germany,84794,1107.0,22440.0,61247.0
2020-04-03,Germany,91159,1275.0,24575.0,65309.0
2020-04-04,Germany,96092,1444.0,26400.0,68248.0
2020-04-05,Germany,100123,1584.0,28700.0,69839.0
2020-04-06,Germany,103374,1810.0,28700.0,72864.0
2020-04-07,Germany,107663,2016.0,36081.0,69566.0
2020-04-08,Germany,113296,2349.0,46300.0,64647.0
2020-04-09,Germany,118181,2607.0,52407.0,63167.0
2020-04-10,Germany,122171,2767.0,53913.0,65491.0
2020-04-11,Germany,124908,2736.0,57400.0,64772.0
2020-04-12,Germany,127854,3022.0,60300.0,64532.0
2020-04-13,Germany,130072,3194.0,64300.0,62578.0
2020-04-14,Germany,131359,3294.0,68200.0,59865.0
2020-04-15,Germany,134753,3804.0,72600.0,58349.0
2020-04-16,Germany,137698,4052.0,77000.0,56646.0
2020-04-17,Germany,141397,4352.0,83114.0,53931.0
2020-04-18,Germany,143342,4459.0,85400.0,53483.0
2020-04-19,Germany,145184,4586.0,88000.0,52598.0
2020-04-20,Germany,147065,4862.0,91500.0,50703.0
2020-04-21,Germany,148291,5033.0,95200.0,48058.0
2020-04-22,Germany,150648,5279.0,99400.0,45969.0
2020-04-23,Germany,153129,5575.0,103300.0,44254.0
2020-04-24,Germany,154999,5760.0,109800.0,39439.0
2020-04-25,Germany,156513,5877.0,109800.0,40836.0
2020-04-26,Germany,157770,5976.0,112000.0,39794.0
2020-04-27,Germany,158758,6126.0,114500.0,38132.0
2020-04-28,Germany,159912,6314.0,117400.0,36198.0
2020-04-29,Germany,161539,6467.0,120400.0,34672.0
2020-04-30,Germany,163009,6623.0,123500.0,32886.0
2020-05-01,Germany,164077,6736.0,126900.0,30441.0
2020-05-02,Germany,164967,6812.0,129000.0,29155.0
2020-05-03,Germany,165664,6866.0,130600.0,28198.0
2020-05-04,Germany,166152,6993.0,132700.0,26459.0
2020-05-05,Germany,167007,6993.0,135100.0,24914.0
2020-05-06,Germany,168162,7275.0,139900.0,20987.0
2020-05-07,Germany,169430,7392.0,141700.0,20338.0
2020-05-08,Germany,170588,7510.0,141700.0,21378.0
2020-05-09,Germany,171324,7549.0,143300.0,20475.0
2020-05-10,Germany,171879,7569.0,144400.0,19910.0
2020-05-11,Germany,172576,7661.0,145617.0,19298.0
2020-05-12,Germany,173171,7738.0,147200.0,18233.0
2020-05-13,Germany,174098,7861.0,148700.0,17537.0
2020-05-14,Germany,174478,7884.0,150300.0,16294.0
2020-05-15,Germany,175233,7897.0,151597.0,15739.0
2020-05-16,Germany,175752,7938.0,152600.0,15214.0
2020-05-17,Germany,176369,7962.0,154011.0,14396.0
2020-05-18,Germany,176551,8003.0,155041.0,13507.0
2020-05-19,Germany,177778,8081.0,155681.0,14016.0
2020-05-20,Germany,178473,8144.0,156966.0,13363.0
2020-05-21,Germany,179021,8203.0,158087.0,12731.0
2020-05-22,Germany,179710,8228.0,159064.0,12418.0
2020-05-23,Germany,179986,8261.0,159716.0,12009.0
2020-05-24,Germany,180328,8283.0,160281.0,11764.0
2020-05-25,Germany,180600,8309.0,161199.0,11092.0
2020-05-26,Germany,181200,8372.0,161967.0,10861.0
2020-05-27,Germany,181524,8428.0,162820.0,10276.0
2020-05-28,Germany,182196,8470.0,163360.0,10366.0
2020-05-29,Germany,182922,8504.0,164245.0,10173.0
2020-05-30,Germany,183189,8530.0,164908.0,9751.0
2020-05-31,Germany,183410,8540.0,165352.0,9518.0
2020-06-01,Germany,183594,8555.0,165632.0,9407.0
2020-06-02,Germany,183879,8563.0,166609.0,8707.0
2020-06-03,Germany,184121,8602.0,167453.0,8066.0
2020-06-04,Germany,184472,8635.0,167909.0,7928.0
2020-06-05,Germany,184924,8658.0,168480.0,7786.0
2020-06-06,Germany,185450,8673.0,168958.0,7819.0
2020-06-07,Germany,185750,8685.0,169224.0,7841.0
2020-06-08,Germany,186109,8695.0,169556.0,7858.0
2020-06-09,Germany,186506,8736.0,170129.0,7641.0
2020-06-10,Germany,186522,8752.0,170630.0,7140.0
2020-06-11,Germany,186691,8772.0,170961.0,6958.0
2020-06-12,Germany,187226,8783.0,171535.0,6908.0
2020-06-13,Germany,187267,8793.0,171970.0,6504.0
2020-06-14,Germany,187518,8801.0,172089.0,6628.0
2020-06-15,Germany,187682,8807.0,172692.0,6183.0
2020-06-16,Germany,188252,8820.0,172842.0,6590.0
2020-06-17,Germany,188604,8851.0,173599.0,6154.0
2020-06-18,Germany,189817,8875.0,173847.0,7095.0
2020-06-19,Germany,190299,8887.0,173972.0,7440.0
2020-06-20,Germany,190670,8895.0,174609.0,7166.0
2020-06-21,Germany,191272,8895.0,174740.0,7637.0
2020-06-22,Germany,191768,8899.0,175143.0,7726.0
2020-06-23,Germany,192480,8914.0,175825.0,7741.0
2020-06-24,Germany,192871,8928.0,176422.0,7521.0
2020-06-25,Germany,193371,8940.0,176764.0,7667.0
2020-06-26,Germany,194036,8965.0,177149.0,7922.0
2020-06-27,Germany,194458,8968.0,177518.0,7972.0
2020-06-28,Germany,194693,8968.0,177657.0,8068.0
2020-06-29,Germany,195042,8976.0,177770.0,8296.0
2020-06-30,Germany,195418,8990.0,178100.0,8328.0
2020-07-01,Germany,195893,8995.0,179100.0,7798.0
2020-07-02,Germany,196370,9006.0,179800.0,7564.0
2020-07-03,Germany,196780,9010.0,180300.0,7470.0
2020-07-04,Germany,197198,9020.0,181000.0,7178.0
2020-07-05,Germany,197523,9023.0,181719.0,6781.0
2020-07-06,Germany,198064,9022.0,182160.0,6882.0
2020-07-07,Germany,198343,9032.0,182661.0,6650.0
2020-07-08,Germany,198699,9046.0,183153.0,6500.0
2020-07-09,Germany,199001,9057.0,183728.0,6216.0
2020-07-10,Germany,199332,9063.0,184028.0,6241.0
2020-07-11,Germany,199709,9070.0,184266.0,6373.0
2020-07-12,Germany,199919,9071.0,184414.0,6434.0
2020-07-13,Germany,200180,9074.0,185100.0,6006.0
2020-07-14,Germany,200456,9078.0,185100.0,6278.0
2020-07-15,Germany,200890,9080.0,186000.0,5810.0
2020-07-16,Germany,201450,9087.0,186400.0,5963.0
2020-07-17,Germany,202045,9088.0,186900.0,6057.0
2020-07-18,Germany,202426,9091.0,187200.0,6135.0
2020-07-19,Germany,202735,9092.0,187400.0,6243.0
2020-07-20,Germany,203325,9094.0,188070.0,6161.0
2020-07-21,Germany,203717,9099.0,188221.0,6397.0
2020-07-22,Germany,204276,9102.0,188628.0,6546.0
2020-07-23,Germany,204881,9110.0,189140.0,6631.0
2020-07-24,Germany,205623,9120.0,189696.0,6807.0
2020-07-25,Germany,206278,9124.0,189919.0,7235.0
2020-07-26,Germany,206667,9124.0,190055.0,7488.0
2020-07-27,Germany,207112,9125.0,190314.0,7673.0
2020-07-28,Germany,207707,9131.0,190711.0,7865.0
2020-07-29,Germany,208546,9135.0,191279.0,8132.0
2020-07-30,Germany,209535,9144.0,191551.0,8840.0
2020-07-31,Germany,210399,9147.0,191992.0,9260.0
2020-08-01,Germany,211005,9154.0,192636.0,9215.0
2020-08-02,Germany,211220,9154.0,192908.0,9158.0
2020-08-03,Germany,212111,9154.0,193594.0,9363.0
2020-08-04,Germany,212828,9163.0,194173.0,9492.0
2020-08-05,Germany,214113,9179.0,194568.0,10366.0
2020-08-06,Germany,215039,9181.0,195281.0,10577.0
2020-08-07,Germany,216196,9195.0,195935.0,11066.0
2020-08-08,Germany,216903,9201.0,196550.0,11152.0
2020-08-09,Germany,217288,9202.0,196783.0,11303.0
2020-08-10,Germany,218508,9203.0,197382.0,11923.0
2020-08-11,Germany,219540,9208.0,198347.0,11985.0
2020-08-12,Germany,220859,9213.0,198991.0,12655.0
2020-08-13,Germany,222281,9217.0,199654.0,13410.0
2020-08-14,Germany,223791,9230.0,200440.0,14121.0
2020-08-15,Germany,224488,9235.0,200756.0,14497.0
2020-08-16,Germany,225007,9235.0,201187.0,14585.0
2020-08-17,Germany,226700,9236.0,202249.0,15215.0
2020-08-18,Germany,228120,9241.0,203677.0,15202.0
2020-08-19,Germany,229706,9249.0,204454.0,16003.0
2020-08-20,Germany,231292,9263.0,205359.0,16670.0
2020-08-21,Germany,233029,9266.0,206656.0,17107.0
2020-08-22,Germany,233861,9272.0,207606.0,16983.0
2020-08-23,Germany,234494,9275.0,207985.0,17234.0
2020-08-24,Germany,236122,9276.0,208653.0,18193.0
2020-08-25,Germany,237583,9281.0,210333.0,17969.0
2020-08-26,Germany,239010,9285.0,211691.0,18034.0
2020-08-27,Germany,240571,9290.0,212909.0,18372.0
2020-08-28,Germany,242126,9290.0,214186.0,18650.0
2020-08-29,Germany,242835,9299.0,214790.0,18746.0
2020-08-31,Germany,244802,9303.0,216795.0,18704.0
2020-09-01,Germany,246015,9307.0,218403.0,18305.0
2020-09-02,Germany,247411,9322.0,219904.0,18185.0
2020-09-03,Germany,248840,9322.0,221525.0,17993.0
2020-09-04,Germany,250283,9327.0,222802.0,18154.0
2020-09-05,Germany,251058,9329.0,223570.0,18159.0
2020-09-06,Germany,251728,9330.0,224215.0,18183.0
2020-09-07,Germany,253626,9331.0,225704.0,18591.0
2020-09-08,Germany,254957,9336.0,227379.0,18242.0
2020-09-09,Germany,256433,9342.0,228784.0,18307.0
2020-09-10,Germany,258149,9345.0,230283.0,18521.0
2020-09-11,Germany,259735,9348.0,231349.0,19038.0
2020-09-12,Germany,260817,9352.0,231953.0,19512.0
2020-09-13,Germany,261737,9354.0,232541.0,19842.0
2020-09-14,Germany,263222,9356.0,234017.0,19849.0
2020-09-16,Germany,266869,9373.0,236623.0,20873.0
2020-09-17,Germany,269048,9376.0,238437.0,21235.0
2020-09-18,Germany,271247,9386.0,239654.0,22207.0
2020-09-19,Germany,272932,9388.0,240510.0,23034.0
2020-09-20,Germany,273965,9390.0,241192.0,23383.0
2020-09-21,Germany,275560,9390.0,242656.0,23514.0
2020-09-22,Germany,277412,9405.0,244693.0,23314.0
2020-09-23,Germany,279025,9423.0,245706.0,23896.0
2020-09-24,Germany,281346,9436.0,247766.0,24144.0
2020-09-25,Germany,283712,9451.0,249164.0,25097.0
2020-09-26,Germany,285026,9459.0,250104.0,25463.0
2020-09-27,Germany,286339,9464.0,250866.0,26009.0
2020-09-29,Germany,290471,9483.0,255212.0,25776.0
2020-09-30,Germany,292913,9495.0,256861.0,26557.0
2020-10-01,Germany,295539,9509.0,258220.0,27810.0
2020-10-02,Germany,298374,9518.0,259722.0,29134.0
2020-10-03,Germany,300027,9531.0,260916.0,29580.0
2020-10-04,Germany,301573,9533.0,262002.0,30038.0
2020-10-05,Germany,304673,9554.0,265624.0,29495.0
2020-10-06,Germany,307127,9566.0,267747.0,29814.0
2020-10-07,Germany,311137,9582.0,269722.0,31833.0
2020-10-08,Germany,315941,9545.0,271960.0,34032.0
2020-10-09,Germany,320495,9599.0,273718.0,37178.0
2020-10-10,Germany,323463,9620.0,274934.0,38909.0
2020-10-11,Germany,326309,9626.0,276983.0,39700.0
2020-10-12,Germany,332850,9640.0,278391.0,44819.0
2020-10-13,Germany,337314,9682.0,280533.0,47099.0
2020-10-14,Germany,344487,9716.0,283656.0,51115.0
2020-10-15,Germany,352107,9739.0,286137.0,56231.0
2020-10-16,Germany,359802,9773.0,289027.0,61002.0
2020-10-17,Germany,364664,9785.0,291129.0,63750.0
2020-10-18,Germany,368671,9798.0,293447.0,65426.0
2020-10-19,Germany,377068,9842.0,296672.0,70554.0
2020-10-20,Germany,385591,9882.0,299743.0,75966.0
2020-10-21,Germany,397922,9911.0,304173.0,83838.0
2020-10-22,Germany,403874,9960.0,308779.0,85135.0
2020-10-23,Germany,426110,10008.0,312347.0,103755.0
2020-10-24,Germany,434798,10035.0,316124.0,108639.0
2020-10-25,Germany,437698,10062.0,320004.0,107632.0
2020-10-26,Germany,450258,10091.0,325052.0,115115.0
2020-10-27,Germany,463419,10121.0,327697.0,125601.0
2020-10-28,Germany,486972,10259.0,336764.0,139949.0
2020-10-29,Germany,498354,10305.0,340436.0,147613.0
2020-10-30,Germany,517736,10391.0,351921.0,155424.0
2020-10-31,Germany,531790,10483.0,356410.0,164897.0
2020-11-01,Germany,552060,10541.0,363545.0,177974.0
2020-11-02,Germany,569598,10669.0,372499.0,186430.0
2020-11-03,Germany,577131,10717.0,373391.0,193023.0
2020-11-04,Germany,608611,10949.0,384012.0,213650.0
2020-11-05,Germany,631172,11110.0,394616.0,225446.0
2020-11-06,Germany,653992,11240.0,405809.0,236943.0
2020-11-07,Germany,668114,11306.0,413484.0,243324.0
2020-11-08,Germany,682624,11372.0,421151.0,250101.0
2020-11-09,Germany,689146,11408.0,443621.0,234117.0
2020-11-10,Germany,715693,11781.0,446402.0,257510.0
2020-11-11,Germany,738094,11994.0,460504.0,265596.0
2020-11-12,Germany,762832,12216.0,474208.0,276408.0
2020-11-13,Germany,785093,12404.0,487913.0,284776.0
2020-11-14,Germany,799733,12511.0,498996.0,288226.0
2020-11-15,Germany,802946,12573.0,505714.0,284659.0
2020-11-16,Germany,817526,12833.0,522313.0,282380.0
2020-11-17,Germany,843757,13138.0,537347.0,293272.0
2020-11-18,Germany,867484,13390.0,554272.0,299822.0
2020-11-19,Germany,891525,13662.0,570961.0,306902.0
2020-11-20,Germany,914118,13918.0,587780.0,312420.0
2020-11-21,Germany,927990,14061.0,600991.0,312938.0
2020-11-22,Germany,932367,14159.0,611627.0,306581.0
2020-11-23,Germany,946822,14460.0,630375.0,301987.0
2020-11-24,Germany,963192,14832.0,649070.0,299290.0
2020-11-25,Germany,995879,15210.0,666373.0,314296.0
2020-11-26,Germany,1017830,15640.0,685537.0,316653.0
2020-11-27,Germany,1038649,16011.0,705213.0,317425.0
2020-11-28,Germany,1052494,16181.0,718604.0,317709.0
2020-11-29,Germany,1055691,16306.0,730797.0,308588.0
2020-11-30,Germany,1069912,16694.0,749219.0,303999.0
2020-12-01,Germany,1094678,17177.0,769380.0,308121.0
2020-12-02,Germany,1117953,17659.0,789564.0,310730.0
2020-12-03,Germany,1141544,18097.0,811091.0,312356.0
2020-12-04,Germany,1157514,18577.0,831935.0,307002.0
2020-12-05,Germany,1183640,18839.0,852580.0,312221.0
2020-12-06,Germany,1194550,18989.0,868285.0,307276.0
2020-12-07,Germany,1200006,19434.0,888701.0,291871.0
2020-12-08,Germany,1229269,20002.0,909058.0,300209.0
2020-12-09,Germany,1254358,20460.0,929272.0,304626.0
2020-12-10,Germany,1287092,21064.0,949913.0,316115.0
2020-12-11,Germany,1314309,21567.0,966238.0,326504.0
2020-12-12,Germany,1336101,21900.0,975931.0,338270.0
2020-12-13,Germany,1350810,22106.0,990707.0,337997.0
2020-12-14,Germany,1357261,22634.0,1012077.0,322550.0
2020-12-15,Germany,1391086,23544.0,1031721.0,335821.0
2020-12-16,Germany,1423830,24273.0,1056477.0,343080.0
2020-12-17,Germany,1454009,25027.0,1078944.0,350038.0
2020-12-18,Germany,1486839,25754.0,1095982.0,365103.0
2020-12-19,Germany,1508518,26171.0,1107115.0,375232.0
2020-12-20,Germany,1514962,26400.0,1123725.0,364837.0
2020-12-21,Germany,1534218,27110.0,1147943.0,359165.0
2020-12-22,Germany,1570371,28096.0,1171444.0,370831.0
2020-12-23,Germany,1604129,28909.0,1197472.0,377748.0
2020-12-24,Germany,1630596,29330.0,1220277.0,380989.0
2020-12-25,Germany,1632736,29580.0,1235968.0,367188.0
2020-12-26,Germany,1646240,29946.0,1253285.0,363009.0
2020-12-27,Germany,1658639,30297.0,1272032.0,356310.0
2020-12-28,Germany,1672643,31145.0,1294932.0,346566.0
2020-12-29,Germany,1692109,32267.0,1319757.0,340085.0
2020-12-30,Germany,1741153,33230.0,1345952.0,361971.0
2020-12-31,Germany,1760520,33791.0,1350708.0,376021.0
2020-01-30,India,1,0.0,0.0,0.0
2020-01-31,India,2,0.0,0.0,1.0
2020-02-02,India,2,0.0,0.0,2.0
2020-02-03,India,30,0.0,0.0,30.0
2020-02-13,India,9,0.0,0.0,9.0
2020-02-16,India,45,0.0,45.0,0.0
2020-03-02,India,10,0.0,6.0,4.0
2020-03-04,India,28,0.0,3.0,25.0
2020-03-05,India,30,0.0,3.0,27.0
2020-03-06,India,31,0.0,3.0,28.0
2020-03-07,India,34,0.0,3.0,31.0
2020-03-08,India,39,0.0,3.0,36.0
2020-03-09,India,43,0.0,3.0,40.0
2020-03-10,India,56,0.0,4.0,52.0
2020-03-11,India,144,3.0,8.0,133.0
2020-03-12,India,73,1.0,4.0,68.0
2020-03-14,India,102,2.0,4.0,96.0
2020-03-15,India,113,2.0,13.0,98.0
2020-03-16,India,119,2.0,13.0,104.0
2020-03-17,India,142,3.0,14.0,125.0
2020-03-18,India,156,3.0,14.0,139.0
2020-03-19,India,194,4.0,15.0,175.0
2020-03-20,India,244,5.0,20.0,219.0
2020-03-21,India,330,4.0,23.0,303.0
2020-03-22,India,396,7.0,24.0,365.0
2020-03-23,India,499,10.0,34.0,455.0
2020-03-24,India,536,10.0,40.0,486.0
2020-03-25,India,657,12.0,43.0,602.0
2020-03-26,India,727,20.0,45.0,662.0
2020-03-27,India,887,20.0,73.0,794.0
2020-03-28,India,987,24.0,84.0,879.0
2020-03-29,India,1024,27.0,95.0,902.0
2020-03-30,India,1251,32.0,102.0,1117.0
2020-03-31,India,1397,35.0,123.0,1239.0
2020-04-01,India,1998,58.0,148.0,1792.0
2020-04-02,India,2543,72.0,191.0,2280.0
2020-04-03,India,2567,72.0,192.0,2303.0
2020-04-04,India,3082,86.0,229.0,2767.0
2020-04-05,India,3588,99.0,229.0,3260.0
2020-04-06,India,4778,136.0,375.0,4267.0
2020-04-07,India,5311,150.0,421.0,4740.0
